TIENDA_ID,VENTA_TOTAL,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,Meta_venta,Above_Goal,Percentage_of_Goal,POBLACION,COMPETIDORES_NUM,ESCUELAS_NUM,HOSPITALES_NUM
359,9.691568605,5,C,Hogar,66.24,10,9,25.79337,-100.23526,Hogar Reunión,UT_DENSIDAD,4.9,1,197.78711438775508,11303,0,4,0
462,7.485490400000001,5,C,Base,64.51,10,8,25.7795,-100.1882,Oficinistas,UT_TRAFICO_PEATONAL,4.8,1,155.94771666666668,536436,8,3,1
461,18.046586435,5,C,Hogar,99.45,12,3,25.76057,-100.2168,Hogar Reunión,UT_DENSIDAD,4.9,1,368.2976823469388,4,1,1,0
137,9.626718915,5,D,Hogar,128.96,12,10,25.78499,-100.25311,Hogar Reunión,UT_GAS_URBANA,4.9,1,196.46365132653065,6,2,5,0
362,10.875811015,5,C,Base,96.0,10,11,25.81464,-100.217,Hogar Reunión,UT_GAS_URBANA,4.8,1,226.57939614583333,4,0,1,0
115,11.126231270000002,5,BC,Receso,160.2,12,0,25.78965,-100.14666,Parada Técnica,UT_CARRETERA_GAS,5.16,1,215.6246370155039,2224,0,0,0
363,10.335695365,5,C,Hogar,115.79,13,11,25.81966,-100.25688,Hogar Reunión,UT_DENSIDAD,4.9,1,210.93255846938771,3717,2,0,0
364,16.658568684210525,5,C,Hogar,108.21,10,12,25.74235,-100.21792,Clásico,UT_GAS_URBANA,4.9,1,339.9707894736842,4,1,0,0
369,12.320487260000002,5,C,Hogar,95.22,13,9,25.76323,-100.14641,Hogar Reunión,UT_DENSIDAD,4.9,1,251.4385155102041,7820,1,1,0
368,10.661854915,5,C,Hogar,92.06,13,5,25.76541,-100.14872,Hogar Reunión,UT_DENSIDAD,4.9,1,217.58887581632652,7820,1,1,0
448,11.031430495238096,5,C,Base,123.86,13,0,25.77803,-100.17311,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,229.8214686507937,536436,0,0,0
451,7.81693039,5,C,Base,121.96,13,0,25.78324,-100.0539,Hogar Reunión,UT_DENSIDAD,4.8,1,162.85271645833333,48069,0,7,0
449,11.372260545,5,C,Hogar,121.98,13,10,25.74115,-100.22425,Parada Técnica,UT_DENSIDAD,4.9,1,232.0869498979592,4,1,0,0
482,11.288610605,5,C,Receso,129.1,13,7,25.78409,-100.1831,Oficinistas,UT_TRAFICO_PEATONAL,5.16,1,218.7715233527132,536436,3,2,0
494,13.239270865,5,C,Base,111.54,13,5,26.08399,-99.60526,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,275.81814302083336,6739,0,0,1
353,14.96594705263158,5,C,Hogar,97.45,13,10,25.75508,-100.1333,Hogar Reunión,UT_DENSIDAD,4.9,1,305.4274908700323,9,2,0,0
422,12.51526517,5,C,Base,147.56,13,4,25.87785,-100.25374,Parada Técnica,UT_GAS_URBANA,4.8,1,260.73469104166674,3,0,0,0
168,11.458188314285715,5,CD,Receso,114.1,12,6,25.85564,-100.23961,Parada Técnica,UT_CARRETERA_GAS,5.16,1,222.05791306755265,7262,0,0,0
426,9.07116317894737,5,C,Receso,109.92,11,4,25.77853,-100.18607,Oficinistas,UT_TRAFICO_PEATONAL,5.16,1,175.7977360261118,536436,7,2,1
166,11.409631275,5,CD,Hogar,95.54,10,7,25.79733,-100.24907,Hogar Reunión,UT_DENSIDAD,4.9,1,232.84961785714287,6,1,4,0
428,14.033359595000002,5,C,Hogar,143.24,12,6,25.79502,-100.21742,Hogar Reunión,UT_DENSIDAD,4.9,1,286.39509377551025,22464,1,3,0
483,11.72563159,5,C,Hogar,113.33,13,6,26.30989,-99.5393,Hogar Reunión,UT_DENSIDAD,4.9,1,239.298603877551,2080,0,0,0
502,9.565440914285714,5,C,Base,111.44,13,10,25.78769,-100.18016,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,199.28001904761905,536436,2,1,0
481,9.22362801904762,5,C,Hogar,113.5,13,11,25.7829,-100.2648,Hogar Reunión,UT_DENSIDAD,4.9,1,188.23730651117592,6,2,8,0
479,9.306600695,5,C,Receso,117.85,13,10,25.78114,-100.18658,Oficinistas,UT_TRAFICO_PEATONAL,5.16,1,180.36047858527127,536436,9,2,1
432,11.500273235000002,5,CD,Hogar,112.31,13,7,25.81587,-100.26231,Hogar Reunión,UT_DENSIDAD,4.9,1,234.69945377551025,3,1,1,0
376,6.415031645000001,5,C,Hogar,97.3,12,10,25.74147,-100.15877,Hogar Reunión,UT_GAS_URBANA,4.9,1,130.9190131632653,3,1,4,0
475,9.98838836,5,C,Hogar,114.49,13,11,26.21838,-99.48379,Hogar Reunión,UT_DENSIDAD,4.9,1,203.8446604081633,7,0,0,0
434,7.264824223809525,5,C,Hogar,105.56,13,9,25.78113,-100.25848,Hogar Reunión,UT_DENSIDAD,4.9,1,148.2617188532556,6,2,7,0
142,16.528679815,5,BC,Hogar,131.12,13,9,25.7783,-100.18404,Parada Técnica,UT_CARRETERA_GAS,4.9,1,337.3199962244898,536436,6,1,1
473,12.766479110000002,5,C,Hogar,108.95,13,8,26.08988,-99.61414,Oficinistas,UT_DENSIDAD,4.9,1,260.54039,6739,0,0,0
373,10.769698055,5,CD,Hogar,108.32,13,7,25.75829,-100.13589,Hogar Reunión,UT_DENSIDAD,4.9,1,219.7897562244898,9,3,0,0
678,9.838577625,5,C,Hogar,125.71,13,0,25.80739,-100.23326,Hogar Reunión,UT_DENSIDAD,4.9,1,200.7872984693877,11303,0,0,0
743,15.525146465,5,B,Hogar,110.65,14,0,25.7687,-100.21336,Hogar Reunión,UT_DENSIDAD,4.9,1,316.8397237755102,1879,3,0,0
603,8.894084605,5,C,Base,129.77,13,0,25.77272,-100.01139,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,185.29342927083331,1,0,0,0
749,6.716913740000001,5,C,Base,111.84,15,0,26.07895,-99.62539,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,139.93570291666668,4,0,0,0
574,6.59067543,5,C,Hogar,107.74,13,0,25.8221,-100.25906,Hogar Reunión,UT_DENSIDAD,4.9,1,134.50358020408163,2,2,0,0
334,18.216559075,5,C,Receso,117.0,10,9,25.77734,-100.18229,Parada Técnica,UT_CARRETERA_GAS,5.16,1,353.0340906007752,536436,5,1,1
608,19.474029595,5,C,Hogar,110.37,13,0,25.78701,-100.20481,Hogar Reunión,UT_DENSIDAD,4.9,1,397.4291754081633,5,1,0,0
568,9.701821825,5,C,Hogar,108.3,13,0,25.79812,-100.25672,Hogar Reunión,UT_DENSIDAD,4.9,1,197.9963637755102,6,0,0,0
683,3.904064785000001,5,C,Hogar,128.77,13,0,25.75383,-100.10352,Barrio Competido,UT_DENSIDAD,4.9,0,79.67479153061225,2,3,0,0
679,7.026699623809525,5,C,Hogar,120.39,13,0,25.75634,-100.16623,Hogar Reunión,UT_DENSIDAD,4.9,1,143.4020331389699,7820,3,5,1
742,4.905617466666667,5,C,Base,130.38,14,0,25.79436,-100.08207,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,102.20036388888892,5,0,1,0
563,10.669860215000002,5,C,Base,116.56,13,12,25.77845,-100.02328,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,222.2887544791667,46,0,0,0
255,18.245593275,5,C,Hogar,120.0,12,8,25.77606,-100.25501,Hogar Reunión,UT_DENSIDAD,4.9,1,372.3590464285714,4,2,4,0
676,12.725484955000002,5,C,Hogar,112.43,13,0,25.77877,-100.2631,Hogar Reunión,UT_DENSIDAD,4.9,1,259.7037745918368,6,0,7,0
675,7.831673975000001,5,C,Base,120.27,13,0,25.78519,-100.05869,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,163.1598744791667,4,0,3,0
339,14.909518485,5,BC,Peatonal,113.0,10,11,25.77858,-100.12156,Parada Técnica,UT_GAS_URBANA,4.2,1,354.9885353571429,112,1,0,0
771,8.133682885714286,5,C,Hogar,117.95,15,0,25.77843,-100.24895,Hogar Reunión,UT_DENSIDAD,4.9,1,165.99352827988338,4,1,3,0
773,12.841091375,5,C,Hogar,94.84,15,0,25.80301,-100.22922,Hogar Reunión,UT_DENSIDAD,4.9,1,262.06308928571434,11303,0,4,0
283,9.385034863157896,5,C,Hogar,98.26,13,9,25.76396,-100.24963,Hogar Reunión,UT_DENSIDAD,4.9,1,191.53132373791615,4,3,4,0
669,14.701884047368424,5,C,Base,113.8,13,0,25.82412,-100.21998,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,306.2892509868422,21180,1,0,0
775,5.79871651904762,5,C,Hogar,115.38,15,0,25.76244,-100.25412,Hogar Reunión,UT_DENSIDAD,4.9,1,118.34115344995142,4,4,4,0
392,12.04685366,5,C,Receso,103.55,12,3,25.78061,-100.18968,Oficinistas,UT_TRAFICO_PEATONAL,5.16,1,233.4661562015504,536436,8,3,1
596,9.9165263,5,B,Hogar,129.77,13,5,25.79536,-100.0951,Hogar Reunión,UT_DENSIDAD,4.9,1,202.3780877551021,10178,1,2,0
703,11.4151791,5,C,Hogar,115.5,13,0,25.75169,-100.15797,Hogar Reunión,UT_DENSIDAD,4.9,1,232.9628387755102,7820,2,4,0
705,7.191550004761906,5,C,Hogar,110.65,13,0,25.74365,-100.1505,Hogar Reunión,UT_DENSIDAD,4.9,1,146.76632662779397,7820,0,2,0
269,5.709585389473685,5,C,Base,118.0,12,6,25.77694,-100.25638,Barrio Competido,UT_GAS_URBANA,4.8,1,118.94969561403512,6,2,4,0
707,9.85686320952381,5,C,Hogar,137.47,13,0,25.77529,-100.23816,Hogar Reunión,UT_DENSIDAD,4.9,1,201.1604736637512,4,1,0,0
319,17.858842035000002,5,CD,Hogar,109.81,10,11,25.83017,-100.24536,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.9,1,364.46616397959184,4,1,1,0
714,9.107093561111112,5,C,Hogar,111.49,13,0,25.87926,-100.0327,Hogar Reunión,UT_DENSIDAD,4.9,1,185.8590522675737,2791,0,0,0
698,4.016488057142857,5,C,Hogar,125.1,13,0,25.7564,-100.2484,Hogar Reunión,UT_DENSIDAD,4.9,0,81.96914402332361,4,2,3,0
239,13.204742185,5,C,Hogar,127.58,12,7,25.76451,-100.2572,Hogar Reunión,UT_DENSIDAD,4.9,1,269.4845343877551,4,3,6,0
266,5.76621506,5,C,Receso,156.95,13,7,25.76677,-100.20124,Parada Técnica,UT_CARRETERA_GAS,5.16,1,111.748353875969,1,1,1,0
636,7.917589395,5,C,Hogar,118.07,13,0,25.79726,-100.05891,Parada Técnica,UT_DENSIDAD,4.9,1,161.5834570408163,6,0,4,0
265,6.554284375,5,C,Hogar,104.01,13,9,25.78422,-100.19039,Oficinistas,UT_CARRETERA_GAS,4.9,1,133.7609056122449,536436,6,1,0
729,6.98141101,5,C,Base,122.28,13,0,25.78478,-100.25775,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,145.44606270833336,6,1,2,0
732,5.88679133,5,C,Hogar,118.46,15,0,25.75866,-100.10849,Parada Técnica,UT_DENSIDAD,4.9,1,120.13859857142856,2,2,0,0
733,9.261459305,5,C,Base,96.29,14,0,25.79861,-100.20199,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,192.94706885416667,2,1,1,0
696,14.187409185000002,5,C,Hogar,117.97,13,0,25.77371,-100.23999,Hogar Reunión,UT_DENSIDAD,4.9,1,289.53896295918366,4,1,1,0
736,12.258141636842106,5,C,Hogar,111.44,15,0,25.81079,-100.21974,Hogar Reunión,UT_DENSIDAD,4.9,1,250.1661558539205,4,1,2,0
738,11.004353552380952,5,C,Base,122.43,15,0,25.77445,-100.19367,Clásico,UT_TRAFICO_VEHICULAR,4.8,1,229.2573656746032,536436,0,1,0
739,4.1483110666666665,5,C,Base,110.12,15,0,25.80732,-100.24986,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,0,86.42314722222221,3,0,0,0
273,12.502617850000002,5,C,Base,108.72,13,11,25.76794,-100.24138,Hogar Reunión,UT_GAS_URBANA,4.8,1,260.4712052083334,4,2,2,0
651,12.113444335,5,C,Base,115.11,13,0,25.77467,-100.20012,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,252.36342364583336,1,3,1,0
795,7.964815335,5,C,Receso,108.54,0,0,25.72208,-100.11152,Parada Técnica,UT_GAS_URBANA,5.16,1,154.3568863372093,1,0,0,0
666,9.555672338095238,5,C,Hogar,115.21,13,0,25.7564,-100.23588,Hogar Reunión,UT_DENSIDAD,4.9,1,195.0137211856171,4,0,1,0
244,9.41805614,5,CD,Hogar,128.0,12,9,25.80301,-100.22456,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.9,1,192.2052273469388,11303,1,4,0
647,11.91706433,5,C,Hogar,121.89,13,0,25.7865,-100.26285,Hogar Reunión,UT_DENSIDAD,4.9,1,243.20539448979596,6,3,9,0
661,7.64295596,5,C,Hogar,114.88,13,0,25.71494,-100.10718,Hogar Reunión,UT_DENSIDAD,4.9,1,155.97869306122448,40703,0,1,0
631,8.56038208,5,C,Hogar,121.89,13,0,25.7878,-100.26697,Hogar Reunión,UT_DENSIDAD,4.9,1,174.7016751020408,6,2,7,0
796,8.008484835,5,C,Base,128.56,0,0,25.80135,-100.157,Parada Técnica,UT_GAS_URBANA,4.8,1,166.84343406250002,2224,1,0,0
664,8.6806973,5,C,Hogar,114.11,13,0,25.76367,-100.24509,Hogar Reunión,UT_DENSIDAD,4.9,1,177.15708775510203,4,2,4,0
797,4.41264904,5,C,Receso,101.34,0,0,25.71515,-100.10426,Parada Técnica,UT_GAS_URBANA,5.16,0,85.51645426356589,40703,0,1,0
799,11.305369395238095,5,C,Hogar,120.22,0,0,25.77842,-100.20311,Hogar Reunión,UT_GAS_URBANA,4.9,1,230.72182439261417,1,4,0,0
646,5.51166376,5,C,Hogar,97.46,13,0,25.8184,-100.09625,Hogar Reunión,UT_DENSIDAD,4.9,1,112.48293387755102,5692,0,4,0
304,8.214585285000002,5,C,Base,108.0,10,9,25.78333,-100.22558,Hogar Reunión,UT_CARRETERA_GAS,4.8,1,171.13719343750006,1985,1,0,0
777,10.488601785,5,C,Hogar,94.33,14,0,25.76835,-100.25045,Hogar Reunión,UT_DENSIDAD,4.9,1,214.0530976530612,4,2,6,0
634,10.650995315,5,C,Hogar,120.05,13,0,25.79764,-100.26361,Hogar Reunión,UT_DENSIDAD,4.9,1,217.3672513265306,6,0,2,0
549,10.782575815,5,B,Hogar,120.77,13,11,25.7083,-100.08768,Barrio Competido,UT_DENSIDAD,4.9,1,220.05256765306123,5,2,2,0
662,16.178752485714288,6,C,Receso,0.0,0,0,25.45501,-100.15735,Hogar Reunión,UT_TRAFICO_VEHICULAR,5.16,1,313.5417148394242,14,0,0,0
623,6.348269350000001,6,C,Hogar,0.0,0,0,25.58972,-99.98302,Hogar Reunión,UT_DENSIDAD,4.9,1,129.5565173469388,4,0,0,0
659,6.9382827250000005,6,C,Base,0.0,0,0,25.191,-99.82865,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,144.54755677083335,54467,1,0,0
626,8.46516091,6,C,Hogar,0.0,0,0,25.58631,-100.00492,Hogar Reunión,UT_DENSIDAD,4.9,1,172.75838591836734,75721,0,0,0
88,14.649498305,6,C,Receso,89.67,11,7,25.3844,-100.11426,Hogar Reunión,UT_CARRETERA_GAS,5.16,1,283.9050059108527,5,0,0,0
87,21.707090775,6,C,Receso,121.22,14,10,24.87257,-99.57919,Parada Técnica,UT_GAS_URBANA,5.16,1,420.68005377906974,10,1,0,0
622,7.153105690476191,6,C,Base,0.0,0,0,25.58502,-99.99391,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,149.02303521825397,75721,0,0,0
21,12.287699730000002,6,CD,Hogar,99.0,9,0,25.18824,-99.80819,Barrio Competido,UT_DENSIDAD,4.9,1,250.769382244898,3,0,0,0
621,7.918646170000001,6,C,Base,0.0,0,0,25.58565,-100.03457,Hogar Reunión,UT_DENSIDAD,4.8,1,164.97179520833336,4,0,0,0
84,14.82851764,6,C,Hogar,96.9,12,6,25.40713,-100.13747,Hogar Reunión,UT_DENSIDAD,4.9,1,302.62280897959187,12,3,0,2
83,10.711120035,6,C,Hogar,106.7,13,5,25.5778,-100.01034,Hogar Reunión,UT_DENSIDAD,4.9,1,218.59428642857145,7,0,0,0
82,13.946594765,6,CD,Base,112.21,13,6,24.85338,-99.55459,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,290.5540576041667,70378,1,2,0
81,11.177029804761906,6,D,Hogar,114.06,13,6,25.56297,-99.97865,Hogar Reunión,UT_GAS_URBANA,4.9,1,228.1026490767736,2,0,0,0
22,9.374288665,6,C,Hogar,78.0,10,0,25.57557,-99.98963,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.9,1,191.31201357142857,19,0,0,0
99,11.774128295,6,C,Hogar,0.0,13,0,24.8691,-99.55367,Hogar Reunión,UT_GAS_URBANA,4.9,1,240.28833255102043,1,1,0,0
107,14.487713350000002,6,C,Hogar,0.0,13,0,24.88132,-99.55085,Hogar Reunión,UT_DENSIDAD,4.9,1,295.6676193877551,1,0,0,0
719,12.224180825,6,C,Hogar,0.0,0,0,25.58241,-100.02211,Hogar Reunión,UT_DENSIDAD,4.9,1,249.47307806122453,75721,0,0,0
106,19.306863625,6,C,Hogar,0.0,13,0,25.20434,-99.84566,Hogar Reunión,UT_DENSIDAD,4.9,1,394.017625,11,0,0,0
105,13.474207800000002,6,C,Hogar,0.0,13,0,25.18256,-99.81497,Hogar Reunión,UT_DENSIDAD,4.9,1,274.98383265306126,3,0,0,0
103,10.161045135,6,C,Hogar,0.0,13,0,25.30148,-100.03258,Hogar Reunión,UT_DENSIDAD,4.9,1,207.36826806122448,45,3,0,0
102,12.427893315000002,6,CD,Hogar,0.0,13,0,25.20612,-99.83051,Hogar Reunión,UT_DENSIDAD,4.9,1,253.6304758163265,7,0,0,0
699,7.139949090476191,6,C,Hogar,0.0,0,0,25.57064,-100.02873,Hogar Reunión,UT_DENSIDAD,4.9,1,145.71324674441203,5,0,0,0
654,15.209373630000002,6,C,Base,0.0,0,0,25.18499,-99.8407,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,316.8619506250001,54467,1,0,5
98,14.084757828571432,6,C,Receso,128.13,12,5,24.8886,-99.67181,Parada Técnica,UT_CARRETERA_GAS,5.16,1,272.96042303433006,5854,0,0,0
97,9.316473895,6,C,Hogar,113.55,13,0,25.19287,-99.82562,Oficinistas,UT_DENSIDAD,4.9,1,190.13212030612243,54467,1,0,0
648,6.121803765000001,6,C,Base,0.0,0,0,25.28052,-100.01043,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,127.53757843750002,28843,1,0,1
95,11.833414175,6,C,Hogar,107.87,12,11,24.86121,-99.5874,Hogar Reunión,UT_DENSIDAD,4.9,1,241.49824846938776,1,1,1,0
94,12.542932942857144,6,C,Hogar,124.93,13,11,25.2663,-100.00712,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.9,1,255.97822332361517,248,5,0,0
93,7.048853800000001,6,C,Receso,92.17,11,6,25.61114,-100.04841,Parada Técnica,UT_CARRETERA_GAS,5.16,1,136.60569379844964,4,0,0,0
92,17.054484260000002,6,B,Receso,121.2,12,11,25.28406,-100.01023,Parada Técnica,UT_DENSIDAD,5.16,1,330.51326085271324,28843,1,0,0
627,7.713046665,6,C,Hogar,0.0,0,0,25.37624,-100.11082,Hogar Reunión,UT_DENSIDAD,4.9,1,157.40911561224488,7,0,0,0
91,11.614680525,6,C,Hogar,126.7,11,11,24.86346,-99.52436,Hogar Reunión,UT_DENSIDAD,4.9,1,237.03429642857145,4,1,2,0
282,12.33179124,6,BC,Receso,114.0,13,0,24.85018,-99.5719,Parada Técnica,UT_CARRETERA_GAS,5.16,1,238.98820232558143,70378,2,0,2
58,6.175732545000001,6,C,Receso,83.65,12,2,25.1883,-99.83526,Oficinistas,UT_TRAFICO_PEATONAL,5.16,1,119.68473924418606,54467,2,0,4
57,10.274613666666667,6,C,Receso,122.02,12,11,25.24865,-99.97038,Parada Técnica,UT_CARRETERA_GAS,5.16,1,199.1204198966408,25,0,0,0
31,15.04548648888889,6,C,Hogar,112.0,9,0,25.29708,-100.02935,Hogar Reunión,UT_DENSIDAD,4.9,1,307.0507446712018,45,2,0,0
55,14.696813155,6,C,Base,115.53,12,10,25.47078,-100.17538,Parada Técnica,UT_CARRETERA_GAS,4.8,1,306.1836073958333,4,0,0,0
54,10.638162244444445,6,CD,Base,121.5,12,9,25.18022,-99.83248,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,221.62838009259264,54467,0,0,1
53,11.352170615789474,6,C,Receso,103.21,12,10,25.15216,-99.84832,Parada Técnica,UT_CARRETERA_GAS,5.16,1,220.0033065075479,12,0,0,0
33,14.634916066666667,6,C,Base,123.53,10,5,25.25546,-99.68657,Hogar Reunión,UT_TRAFICO_PEATONAL,4.8,1,304.89408472222226,6490,0,0,0
34,10.67043111,6,C,Base,116.0,10,0,25.28155,-100.0205,Clásico,UT_DENSIDAD,4.8,1,222.300648125,28843,4,0,1
35,8.275851663157896,6,C,Receso,96.0,10,0,24.8626,-99.57939,Parada Técnica,UT_CARRETERA_GAS,5.16,1,160.3847221542228,10,1,3,0
51,14.292642466666669,6,D,Base,110.27,12,6,24.85599,-99.53781,Hogar Reunión,UT_GAS_URBANA,4.8,1,297.76338472222227,8,1,0,0
59,10.769068645,6,CD,Base,142.67,12,10,25.25199,-99.70225,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,224.35559677083336,3,0,0,0
36,12.42243551,6,C,Hogar,109.93,12,5,25.1755,-99.83795,Hogar Reunión,UT_DENSIDAD,4.9,1,253.5190920408164,6,0,0,0
49,17.10870621,6,C,Receso,109.0,10,0,25.39686,-100.13477,Hogar Reunión,UT_TRAFICO_VEHICULAR,5.16,1,331.5640738372093,124,1,0,0
618,7.242469847619048,6,C,Base,0.0,0,0,25.56061,-100.00581,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,150.88478849206354,7,0,0,0
48,11.586521205,6,C,Hogar,99.74,12,6,25.19349,-99.83942,Parada Técnica,UT_GAS_URBANA,4.9,1,236.4596164285714,54467,2,0,2
47,8.920436930000001,6,C,Hogar,79.57,12,6,24.86497,-99.561,Hogar Reunión,UT_TRAFICO_PEATONAL,4.9,1,182.04973326530612,70378,1,1,0
46,8.62332907,6,C,Hogar,106.51,12,11,25.58484,-99.98952,Hogar Reunión,UT_GAS_URBANA,4.9,1,175.98630755102042,4,0,0,0
615,6.695168475,6,C,Base,0.0,0,0,25.19016,-99.83539,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,139.4826765625,54467,3,0,2
38,8.032082276190478,6,C,Receso,105.05,12,12,25.6076,-99.64965,Parada Técnica,UT_CARRETERA_GAS,5.16,1,155.6605092284976,7,0,0,0
42,8.37114125,6,D,Hogar,92.84,12,7,25.57826,-100.02549,Hogar Reunión,UT_DENSIDAD,4.9,1,170.83961734693878,7,0,0,0
41,9.683753533333334,6,C,Base,83.13,12,4,25.45995,-99.99653,Parada Técnica,UT_CARRETERA_GAS,4.8,1,201.7448652777778,17,0,0,0
39,7.706093968421053,6,C,Receso,91.34,12,7,25.71129,-99.25392,Parada Técnica,UT_CARRETERA_GAS,5.16,1,149.34290636474907,12,0,0,0
71,6.583533425000001,6,C,Base,100.28,13,10,25.58097,-100.00314,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,137.15694635416668,75721,0,0,0
23,9.13921056,6,C,Receso,95.0,10,0,24.88103,-99.58133,Oficinistas,UT_TRAFICO_PEATONAL,5.16,1,177.11648372093023,101,0,3,0
77,12.477070423809526,6,C,Hogar,108.36,13,10,25.22275,-99.93358,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.9,1,254.634090281827,640,0,0,0
605,9.789728023809523,6,C,Base,0.0,0,0,25.28028,-99.97056,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,203.95266716269848,646,0,0,0
75,14.59801492,6,C,Receso,104.8,13,6,24.86431,-99.57059,Oficinistas,UT_TRAFICO_PEATONAL,5.16,1,282.90726589147283,70378,2,2,3
24,6.6522549,6,BC,Receso,93.0,10,0,25.18881,-99.82257,Clásico,UT_TRAFICO_VEHICULAR,5.16,1,128.91966860465115,54467,0,0,0
25,12.228911161111112,6,C,Base,95.0,10,0,25.18958,-99.85066,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,254.7689825231482,8,0,1,1
74,7.728505027777778,6,C,Base,102.85,13,9,25.58452,-100.00093,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,161.01052141203704,75721,0,0,0
73,7.35814722857143,6,C,Base,104.45,13,9,25.59638,-100.02602,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,153.29473392857147,4,0,0,0
72,15.059379760000002,6,CD,Receso,103.84,13,5,25.60005,-99.99983,Parada Técnica,UT_CARRETERA_GAS,5.16,1,291.8484449612404,75721,0,0,0
79,13.576545650000003,6,CD,Base,106.62,13,10,24.8547,-99.56993,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,282.8447010416668,70378,2,3,0
686,12.71941895,6,C,Hogar,0.0,0,0,25.54298,-99.84019,Hogar Reunión,UT_DENSIDAD,4.9,1,259.57997857142857,1016,0,0,0
26,8.528685085000001,6,C,Base,89.0,10,0,24.86496,-99.56645,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,177.68093927083336,70378,1,4,3
27,8.190742211111111,6,C,Base,101.0,10,0,25.18924,-99.8317,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,170.64046273148148,54467,2,0,0
66,11.461837005,6,C,Hogar,78.81,12,8,25.18693,-99.82255,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.9,1,233.91504091836737,54467,0,0,0
65,18.408240465,6,C,Hogar,103.01,12,4,24.8592,-99.55032,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.9,1,375.6783768367347,2,0,0,1
64,5.971816375,6,C,Receso,105.75,13,4,25.58841,-100.00187,Oficinistas,UT_TRAFICO_VEHICULAR,5.16,1,115.73287548449612,75721,0,0,0
277,8.909648225000002,6,C,Receso,105.66,12,0,25.27453,-100.01677,Parada Técnica,UT_CARRETERA_GAS,5.16,1,172.66760125968997,4,2,0,2
28,9.34931829,6,CD,Hogar,108.0,10,0,25.57477,-99.97964,Hogar Reunión,UT_DENSIDAD,4.9,1,190.80241408163263,4,0,0,0
61,18.600974595000004,6,CD,Base,106.78,12,10,25.79335,-99.17981,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,387.5203040625001,4036,0,0,0
29,6.3135115850000005,6,C,Receso,95.0,10,0,25.19407,-99.83954,Oficinistas,UT_DENSIDAD,5.16,1,122.35487567829458,54467,2,0,2
852,3.599960100000001,6,C,Hogar,0.0,0,0,25.60786,-100.05789,Hogar Reunión,UT_DENSIDAD,4.9,0,73.46857346938776,1,0,0,0
837,4.9137272727272725,6,C,Peatonal,56.2,10,0,25.59165,-100.00124,Oficinistas,UT_TRAFICO_PEATONAL,4.2,1,116.99350649350647,75721,0,0,0
838,7.619593020000001,6,C,Base,0.0,0,0,24.86658,-99.57686,Parada Técnica,UT_CARRETERA_GAS,4.8,1,158.74152125000003,10,2,3,0
218,23.44932449,6,BC,Hogar,128.5,12,0,25.43097,-100.15274,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.9,1,478.5576426530613,43019,2,0,0
