ID,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,NIVELSOCIOECONOMICO_DES_A,NIVELSOCIOECONOMICO_DES_AB,NIVELSOCIOECONOMICO_DES_B,NIVELSOCIOECONOMICO_DES_BC,NIVELSOCIOECONOMICO_DES_C,NIVELSOCIOECONOMICO_DES_CD,NIVELSOCIOECONOMICO_DES_D,ENTORNO_DES_Base,ENTORNO_DES_Hogar,ENTORNO_DES_Peatonal,ENTORNO_DES_Receso,SEGMENTO_MAESTRO_DESC_Barrio Competido,SEGMENTO_MAESTRO_DESC_Clasico,SEGMENTO_MAESTRO_DESC_Hogar Reunion,SEGMENTO_MAESTRO_DESC_Oficinistas,SEGMENTO_MAESTRO_DESC_Parada Tecnica,LID_UBICACION_TIENDA_UT_CARRETERA_GAS,LID_UBICACION_TIENDA_UT_DENSIDAD,LID_UBICACION_TIENDA_UT_GAS_URBANA,LID_UBICACION_TIENDA_UT_TRAFICO_PEATONAL,LID_UBICACION_TIENDA_UT_TRAFICO_VEHICULAR,PLAZA_CVE_1.0,PLAZA_CVE_2.0,PLAZA_CVE_3.0,PLAZA_CVE_4.0,PLAZA_CVE_5.0,PLAZA_CVE_6.0,Retble,dist_vecino
148.0,90.06,12.0,0.0,25.62791,-100.36239,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.007237029796314376
149.0,0.0,13.0,0.0,25.60031,-100.26577,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.0019465345525683073
151.0,0.0,12.0,0.0,25.62241,-100.28827,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.0032586195948187367
152.0,102.1,13.0,8.0,25.66861,-100.24023,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.003292794775178113
153.0,106.5,8.0,0.0,25.18819,-99.82875,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Rentable,0.002811779300958061
154.0,81.97,11.0,5.0,25.67178,-100.28287,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.004732356629271678
155.0,89.0,8.0,0.0,25.59048,-100.00025,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,Rentable,0.0015326439381030516
156.0,115.0,11.0,0.0,25.67567,-100.22221,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.004453246119958075
157.0,108.0,14.0,0.0,25.63502,-100.36374,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,Rentable,0.007237029796314376
158.0,0.0,12.0,0.0,25.64524,-100.27484,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Rentable,0.0026422148891986495
159.0,0.0,12.0,0.0,25.66725,-100.27725,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.002490401744477284
161.0,75.6,9.0,0.0,25.66865,-100.40311,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Rentable,0.005763861454261064
162.0,126.0,10.0,0.0,25.6743,-100.40425,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,Rentable,0.005763861454261064
163.0,114.24,12.0,11.0,25.64966,-100.18897,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,No rentable,0.002874456972734355
164.0,18.72,12.0,9.0,25.73369,-100.19908,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,Rentable,0.005182055453947902
165.0,0.0,13.0,0.0,25.65304,-100.28399,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,Rentable,0.004557247051662087
166.0,95.54,10.0,7.0,25.79733,-100.24907,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.007690682884809017
167.0,0.0,8.0,0.0,25.64782,-100.27427,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,Rentable,0.0026422148891986495
168.0,114.1,12.0,6.0,25.85564,-100.23961,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,Rentable,0.026110982365060976
169.0,119.3,10.0,0.0,25.65122,-100.33959,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.0037128560873339878
171.0,110.1,10.0,0.0,25.66523,-100.34199,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,Rentable,0.009358402714018773
172.0,122.7,8.0,0.0,25.19135,-99.81539,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,Rentable,0.0014569147411123626
173.0,99.0,8.0,0.0,25.6217,-100.29776,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.003272002794251191
174.0,0.0,12.0,0.0,25.62244,-100.28191,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.002438216435268395
175.0,136.0,12.0,0.0,25.64811,-100.32974,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,Rentable,0.0067201932721695015
176.0,0.0,10.0,0.0,25.63944,-100.27006,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,Rentable,0.003064376254406177
177.0,0.0,12.0,0.0,25.64667,-100.29488,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.0021996820097261224
178.0,103.6,11.0,0.0,25.66035,-100.38279,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Rentable,0.0036760984401199054
179.0,0.0,11.0,0.0,25.60124,-100.26406,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.0019465345525683073
181.0,105.65,12.0,10.0,25.6296,-100.27825,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Rentable,0.0062341159755860765
182.0,111.9,13.0,5.0,25.68312,-100.2139,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.0011511737849217588
183.0,164.0,10.0,0.0,25.18675,-99.83461,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.0016807740782331013
184.0,0.0,11.0,0.0,25.62076,-100.28546,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.002260486971881284
185.0,106.96,12.0,6.0,25.66474,-100.38099,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,Rentable,0.0047446919897500914
186.0,104.0,12.0,0.0,25.40545,-100.13366,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.004163952410177654
187.0,98.7,9.0,0.0,25.59232,-100.0127,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Rentable,0.0023210771512187085
188.0,95.3,13.0,7.0,25.68763,-100.24615,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,No rentable,0.004121468155740928
189.0,86.11,7.0,0.0,25.5929,-99.99295,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.003507535050928263
191.0,131.5,11.0,0.0,25.69273,-100.24576,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,No rentable,0.002978338479124956
192.0,93.17,10.0,0.0,25.59289,-100.01045,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,Rentable,0.0023210771512187085
193.0,95.54,10.0,9.0,25.73871,-100.18913,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.005321240504105933
194.0,70.22,10.0,0.0,25.42277,-100.14712,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,Rentable,0.005092838189848586
195.0,101.0,6.0,0.0,25.57531,-100.00992,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,No rentable,0.0025251729202076163
196.0,0.0,12.0,0.0,25.56563,-100.23929,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,Rentable,0.0008405361035109803
197.0,117.0,10.0,0.0,25.27938,-100.02285,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.0011494786513067067
198.0,118.0,10.0,0.0,25.64738,-100.09982,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,No rentable,0.003378165088746884
199.0,113.0,11.0,11.0,25.72332,-100.19058,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,Rentable,0.0045522084893228594
201.0,126.6,6.0,0.0,25.18989,-99.82471,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Rentable,0.002397081214916047
202.0,80.28,10.0,5.0,25.82094,-100.22097,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.0033305403968520815
203.0,109.41,12.0,11.0,25.74875,-100.22658,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,Rentable,0.007949144591114734
204.0,122.4,12.0,0.0,25.65211,-100.37786,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Rentable,0.005845416941447952
205.0,108.87,9.0,0.0,25.42426,-100.15199,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,Rentable,0.005092838189848586
206.0,107.0,14.0,0.0,25.45105,-100.16215,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,Rentable,0.006222668132303678
207.0,93.6,10.0,0.0,25.65248,-100.36226,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Rentable,0.004238608476481324
208.0,55.0,8.0,0.0,25.49461,-100.18759,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.008735914309839754
209.0,108.65,10.0,0.0,25.26578,-100.00734,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,Rentable,0.0005646251321307416
211.0,127.62,12.0,11.0,25.74447,-100.17476,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.0022916585466483063
212.0,134.24,12.0,10.0,25.69344,-100.1831,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,Rentable,0.003242221708756393
213.0,105.66,8.0,0.0,25.41392,-100.14064,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.007493530759448322
214.0,127.36,11.0,0.0,25.66708,-100.2804,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,Rentable,0.0009265533729008403
215.0,109.4,10.0,0.0,24.86443,-99.57326,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.0026726950288019817
