TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET,AVG_VENTA_TOTAL,num_locales_cercanos,reportes_cercanos,num_escuelas,densidad,Meta_venta,CENTRO_CERCANO,PERFORMANCE_CATEGORY,PERFORMANCE_LABEL
87,6,C,Receso,121.22,14,10,24.87257,-99.57919,Parada Técnica,UT_GAS_URBANA,TRAIN,2170709.0775,0,0,0,33.34,516000,43.3161452372728,3,Excellent
622,6,C,Base,108.241193277311,12,8,25.58502,-99.99391,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,715310.569047619,0,0,0,107.22,480000,20.9701316097824,1,Below_Expectations
21,6,CD,Hogar,99.0,9,9,25.18824,-99.80819,Barrio Competido,UT_DENSIDAD,TRAIN,1228769.973,0,0,0,36.07,490000,3.18410344726124,3,Excellent
621,6,C,Base,108.241193277311,12,8,25.58565,-100.03457,Hogar Reunión,UT_DENSIDAD,TRAIN,791864.617,0,0,0,107.22,480000,17.2023251205456,1,Below_Expectations
84,6,C,Hogar,96.9,12,6,25.40713,-100.13747,Hogar Reunión,UT_DENSIDAD,TRAIN,1482851.764,0,0,0,62.67,490000,22.9092611512848,3,Excellent
83,6,C,Hogar,106.7,13,5,25.5778,-100.01034,Hogar Reunión,UT_DENSIDAD,TRAIN,1071112.0035,0,0,0,107.22,490000,19.7713270405246,2,Meeting_Expectations
82,6,CD,Base,112.21,13,6,24.85338,-99.55459,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1394659.4765,0,0,0,33.34,480000,46.5209838128755,3,Excellent
81,6,D,Hogar,114.06,13,6,25.56297,-99.97865,Hogar Reunión,UT_GAS_URBANA,TRAIN,1117702.98047619,0,0,0,107.22,490000,23.3498966400686,2,Meeting_Expectations
22,6,C,Hogar,78.0,10,6,25.57557,-99.98963,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,937428.8665,0,0,0,107.22,490000,21.7668175288037,2,Meeting_Expectations
99,6,C,Hogar,116.556,13,8,24.8691,-99.55367,Hogar Reunión,UT_GAS_URBANA,TRAIN,1177412.8295,0,0,0,33.34,490000,45.2154112714876,2,Meeting_Expectations
107,6,C,Hogar,116.556,13,8,24.88132,-99.55085,Hogar Reunión,UT_DENSIDAD,TRAIN,1448771.335,0,0,0,33.34,490000,44.3603644663742,3,Excellent
719,6,C,Hogar,108.241193277311,12,8,25.58241,-100.02211,Hogar Reunión,UT_DENSIDAD,TRAIN,1222418.0825,0,0,0,107.22,490000,18.4849443033323,2,Meeting_Expectations
106,6,C,Hogar,116.556,13,8,25.20434,-99.84566,Hogar Reunión,UT_DENSIDAD,TRAIN,1930686.3625,0,0,0,36.07,490000,2.48375707723181,3,Excellent
105,6,C,Hogar,116.556,13,8,25.18256,-99.81497,Hogar Reunión,UT_DENSIDAD,TRAIN,1347420.78,0,0,0,36.07,490000,2.44338642375203,3,Excellent
103,6,C,Hogar,116.556,13,8,25.30148,-100.03258,Hogar Reunión,UT_DENSIDAD,TRAIN,980489.423333333,0,0,0,185.22,490000,23.5017377664552,2,Meeting_Expectations
102,6,CD,Hogar,116.556,13,8,25.20612,-99.83051,Hogar Reunión,UT_DENSIDAD,TRAIN,1242789.3315,0,0,0,36.07,490000,2.74139794425625,3,Excellent
699,6,C,Hogar,108.241193277311,12,8,25.57064,-100.02873,Hogar Reunión,UT_DENSIDAD,TRAIN,713994.909047619,0,0,0,107.22,490000,18.5013716286176,1,Below_Expectations
654,6,C,Base,108.241193277311,12,8,25.18499,-99.8407,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,1520937.363,0,0,0,36.07,480000,0.286802776114273,3,Excellent
98,6,C,Receso,128.13,12,5,24.8886,-99.67181,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1408475.78285714,0,0,0,54.98,516000,36.8038221177995,3,Excellent
97,6,C,Hogar,113.55,13,9,25.19287,-99.82562,Oficinistas,UT_DENSIDAD,TRAIN,931647.3895,0,0,0,36.07,490000,1.77275094491087,2,Meeting_Expectations
648,6,C,Base,108.241193277311,12,8,25.28052,-100.01043,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,612180.3765,0,0,0,185.22,480000,20.3620211516893,1,Below_Expectations
95,6,C,Hogar,107.87,12,11,24.86121,-99.5874,Hogar Reunión,UT_DENSIDAD,TRAIN,1183341.4175,0,0,0,33.34,490000,43.8454069774867,2,Meeting_Expectations
94,6,C,Hogar,124.93,13,11,25.2663,-100.00712,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1254293.29428571,0,0,0,185.22,490000,19.2722027157531,3,Excellent
93,6,C,Receso,92.17,11,6,25.61114,-100.04841,Parada Técnica,UT_CARRETERA_GAS,TRAIN,704885.38,0,0,0,107.22,516000,14.8415401628227,1,Below_Expectations
92,6,B,Receso,121.2,12,11,25.28406,-100.01023,Parada Técnica,UT_DENSIDAD,TRAIN,1705448.426,0,0,0,185.22,516000,20.5577945465452,3,Excellent
627,6,C,Hogar,108.241193277311,12,8,25.37624,-100.11082,Hogar Reunión,UT_DENSIDAD,TRAIN,760198.657894737,0,0,0,62.67,490000,27.2228789018616,1,Below_Expectations
91,6,C,Hogar,126.7,11,11,24.86346,-99.52436,Hogar Reunión,UT_DENSIDAD,TRAIN,1161468.0525,0,0,0,33.34,490000,47.6160358432451,2,Meeting_Expectations
282,6,BC,Receso,114.0,13,8,24.85018,-99.5719,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1233179.124,0,0,0,33.34,516000,45.7536671930847,2,Meeting_Expectations
58,6,C,Receso,83.65,12,2,25.1883,-99.83526,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,617573.2545,0,0,0,36.07,516000,0.734493897774468,1,Below_Expectations
57,6,C,Receso,122.02,12,11,25.24865,-99.97038,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1027461.36666667,0,0,0,36.07,516000,15.0890877475548,2,Meeting_Expectations
31,6,C,Hogar,112.0,9,11,25.29708,-100.02935,Hogar Reunión,UT_DENSIDAD,TRAIN,1504548.64888889,0,0,0,185.22,490000,22.9595230115158,3,Excellent
55,6,C,Base,115.53,12,10,25.47078,-100.17538,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1469681.3155,0,0,0,62.67,480000,14.8750726926488,3,Excellent
54,6,CD,Base,121.5,12,9,25.18022,-99.83248,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1063816.22444444,0,0,0,36.07,480000,0.737921828697035,2,Meeting_Expectations
53,6,C,Receso,103.21,12,10,25.15216,-99.84832,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1135217.06157895,0,0,0,36.07,516000,3.52383479526559,2,Meeting_Expectations
33,6,C,Base,123.53,10,5,25.25546,-99.68657,Hogar Reunión,UT_TRAFICO_PEATONAL,TRAIN,1463491.60666667,0,0,0,5.69,480000,17.3561253144357,3,Excellent
34,6,C,Base,116.0,10,9,25.28155,-100.0205,Clásico,UT_DENSIDAD,TRAIN,1067043.111,0,0,0,185.22,480000,21.2842354897632,2,Meeting_Expectations
35,6,C,Receso,96.0,10,7,24.8626,-99.57939,Parada Técnica,UT_CARRETERA_GAS,TRAIN,827585.16631579,0,0,0,33.34,516000,44.1927056532558,1,Below_Expectations
51,6,D,Base,110.27,12,6,24.85599,-99.53781,Hogar Reunión,UT_GAS_URBANA,TRAIN,1429264.24666667,0,0,0,33.34,480000,47.3588330724733,3,Excellent
59,6,CD,Base,142.67,12,10,25.25199,-99.70225,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1076906.8645,0,0,0,5.69,480000,15.78564239725,2,Meeting_Expectations
36,6,C,Hogar,109.93,12,5,25.1755,-99.83795,Hogar Reunión,UT_DENSIDAD,TRAIN,1242243.551,0,0,0,36.07,490000,0.818814935351082,3,Excellent
49,6,C,Receso,109.0,10,10,25.39686,-100.13477,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1710870.621,0,0,0,62.67,516000,24.0398485346649,3,Excellent
618,6,C,Base,108.241193277311,12,8,25.56061,-100.00581,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,724246.984761905,0,0,0,107.22,480000,21.0513597987835,1,Below_Expectations
48,6,C,Hogar,99.74,12,6,25.19349,-99.83942,Parada Técnica,UT_GAS_URBANA,TRAIN,1158652.1205,0,0,0,36.07,490000,1.19223168245984,2,Meeting_Expectations
47,6,C,Hogar,79.57,12,6,24.86497,-99.561,Hogar Reunión,UT_TRAFICO_PEATONAL,TRAIN,892043.693,0,0,0,33.34,490000,45.1082026853304,2,Meeting_Expectations
46,6,C,Hogar,106.51,12,11,25.58484,-99.98952,Hogar Reunión,UT_GAS_URBANA,TRAIN,851109.658947368,0,0,0,107.22,490000,21.3881665104766,1,Below_Expectations
615,6,C,Base,108.241193277311,12,8,25.19016,-99.83539,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,669516.8475,0,0,0,36.07,480000,0.909018832944723,1,Below_Expectations
38,6,C,Receso,105.05,12,12,25.6076,-99.64965,Parada Técnica,UT_CARRETERA_GAS,TRAIN,803208.227619048,0,0,0,4.02,516000,50.9338104420107,1,Below_Expectations
42,6,D,Hogar,92.84,12,7,25.57826,-100.02549,Hogar Reunión,UT_DENSIDAD,TRAIN,837114.125,0,0,0,107.22,490000,18.3839461521597,1,Below_Expectations
41,6,C,Base,83.13,12,4,25.45995,-99.99653,Parada Técnica,UT_CARRETERA_GAS,TRAIN,968375.353333333,0,0,0,107.22,480000,28.8867972815826,2,Meeting_Expectations
39,6,C,Receso,91.34,12,7,25.71129,-99.25392,Parada Técnica,UT_CARRETERA_GAS,TRAIN,770609.396842105,0,0,0,2.31,516000,14.4173886171593,1,Below_Expectations
71,6,C,Base,100.28,13,10,25.58097,-100.00314,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,658353.3425,0,0,0,107.22,480000,20.2847723441825,1,Below_Expectations
23,6,C,Receso,95.0,10,7,24.88103,-99.58133,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,913921.056,0,0,0,33.34,516000,42.4379483156099,2,Meeting_Expectations
77,6,C,Hogar,108.36,13,10,25.22275,-99.93358,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1247707.04238095,0,0,0,36.07,490000,10.4801226161844,3,Excellent
605,6,C,Base,108.241193277311,12,8,25.28028,-99.97056,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,978972.802380952,0,0,0,185.22,480000,17.0883882469059,2,Meeting_Expectations
75,6,C,Receso,104.8,13,6,24.86431,-99.57059,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,1459801.492,0,0,0,33.34,516000,44.5724148062533,3,Excellent
24,6,BC,Receso,93.0,10,9,25.18881,-99.82257,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,665225.49,0,0,0,36.07,516000,1.80789123137251,1,Below_Expectations
25,6,C,Base,95.0,10,7,25.18958,-99.85066,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,1189879.08,0,0,0,36.07,480000,1.3753476397624,2,Meeting_Expectations
74,6,C,Base,102.85,13,9,25.58452,-100.00093,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,761682.334705882,0,0,0,107.22,480000,20.3364726911282,1,Below_Expectations
73,6,C,Base,104.45,13,9,25.59638,-100.02602,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,735814.722857143,0,0,0,107.22,480000,17.5110450401808,1,Below_Expectations
72,6,CD,Receso,103.84,13,5,25.60005,-99.99983,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1505937.976,0,0,0,107.22,516000,19.8562684598744,3,Excellent
79,6,CD,Base,106.62,13,10,24.8547,-99.56993,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1357654.565,0,0,0,33.34,480000,45.4662889003076,3,Excellent
686,6,C,Hogar,108.241193277311,12,8,25.54298,-99.84019,Hogar Reunión,UT_DENSIDAD,TRAIN,1271941.895,0,0,0,107.22,490000,37.0554823272602,3,Excellent
26,6,C,Base,89.0,10,7,24.86496,-99.56645,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,852868.5085,0,0,0,33.34,480000,44.7698547984805,2,Meeting_Expectations
27,6,C,Base,101.0,10,10,25.18924,-99.8317,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,819074.221111111,0,0,0,36.07,480000,1.04641365035199,1,Below_Expectations
66,6,C,Hogar,78.81,12,8,25.18693,-99.82255,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1126685.25684211,0,0,0,36.07,490000,1.74302442383545,2,Meeting_Expectations
65,6,C,Hogar,103.01,12,4,24.8592,-99.55032,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1840824.0465,0,0,0,33.34,490000,46.2821966282601,3,Excellent
64,6,C,Receso,105.75,13,4,25.58841,-100.00187,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,597181.6375,0,0,0,107.22,516000,20.0895631052068,1,Below_Expectations
277,6,C,Receso,105.66,12,10,25.27453,-100.01677,Parada Técnica,UT_CARRETERA_GAS,TRAIN,890964.8225,0,0,0,185.22,516000,20.5659745746697,1,Below_Expectations
28,6,CD,Hogar,108.0,10,10,25.57477,-99.97964,Hogar Reunión,UT_DENSIDAD,TRAIN,934931.829,0,0,0,107.22,490000,22.7237576059628,2,Meeting_Expectations
61,6,CD,Base,106.78,12,10,25.79335,-99.17981,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1860097.4595,0,0,0,2.91,480000,2.65553874167457,3,Excellent
29,6,C,Receso,95.0,10,7,25.19407,-99.83954,Oficinistas,UT_DENSIDAD,TRAIN,631351.1585,0,0,0,36.07,516000,1.2569402093041,1,Below_Expectations
852,6,C,Hogar,108.241193277311,12,8,25.60786,-100.05789,Hogar Reunión,UT_DENSIDAD,TRAIN,359996.01,0,0,0,107.22,490000,14.0699020199805,1,Below_Expectations
837,6,C,Peatonal,56.2,10,6,25.59165,-100.00124,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,491372.727272727,0,0,0,107.22,420000,20.0221444749055,1,Below_Expectations
838,6,C,Base,108.241193277311,12,8,24.86658,-99.57686,Parada Técnica,UT_CARRETERA_GAS,TRAIN,761959.302,0,0,0,33.34,480000,43.9894475599969,1,Below_Expectations
218,6,BC,Hogar,128.5,12,9,25.43097,-100.15274,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,2344932.449,0,0,0,62.67,490000,19.8470123935454,3,Excellent
523,6,C,Base,116.556,13,8,25.70674,-99.23637,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,1089156.469,0,0,0,2.31,480000,13.8092155776334,2,Meeting_Expectations
522,6,B,Receso,116.556,13,8,25.81395,-99.16855,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,1414719.668,0,0,0,2.91,516000,0.552829352303935,3,Excellent
843,6,C,Base,108.241193277311,12,8,25.29304,-100.01274,Parada Técnica,UT_CARRETERA_GAS,TRAIN,460413.955,0,0,0,185.22,480000,21.3269304622525,1,Below_Expectations
844,6,C,Hogar,108.241193277311,12,8,25.6201,-100.0489,Hogar Reunión,UT_DENSIDAD,TRAIN,590679.1,0,0,0,107.22,490000,14.5097162081311,1,Below_Expectations
521,6,B,Receso,116.556,13,8,25.81326,-99.16838,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,1410094.675,0,0,0,2.91,516000,0.512961383373048,3,Excellent
779,6,C,Base,108.241193277311,12,8,25.7022,-99.22837,Barrio Competido,UT_TRAFICO_VEHICULAR,TRAIN,975494.8735,0,0,0,2.31,480000,13.8461902655714,2,Meeting_Expectations
215,6,CD,Receso,109.4,10,9,24.86443,-99.57326,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,1340932.18,0,0,0,33.34,516000,44.3989011484365,3,Excellent
555,6,B,Hogar,116.556,13,8,24.87242,-99.56097,Hogar Reunión,UT_DENSIDAD,TRAIN,1134594.8215,0,0,0,33.34,490000,44.4635868815545,2,Meeting_Expectations
518,6,B,Hogar,116.556,13,8,24.85695,-99.53004,Hogar Reunión,UT_DENSIDAD,TRAIN,1266522.4215,0,0,0,33.34,490000,47.7836531953316,3,Excellent
219,6,BC,Hogar,119.2,10,9,25.4797,-100.17906,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1986592.813,0,0,0,62.67,490000,13.8322700804471,3,Excellent
213,6,BC,Receso,105.66,8,10,25.41392,-100.14064,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,1102688.904,0,0,0,62.67,516000,22.0952707827724,2,Meeting_Expectations
209,6,CD,Receso,108.65,10,10,25.26578,-100.00734,Hogar Reunión,UT_CARRETERA_GAS,TRAIN,2083230.24333333,0,0,0,185.22,516000,19.2638556414312,3,Excellent
208,6,BC,Base,55.0,8,6,25.49461,-100.18759,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1226153.3305,0,0,0,62.67,480000,11.9699898942633,3,Excellent
516,6,B,Hogar,116.556,13,8,25.5751,-100.01917,Hogar Reunión,UT_DENSIDAD,TRAIN,443827.5305,0,0,0,107.22,490000,19.1082912684251,1,Below_Expectations
556,6,C,Hogar,116.556,13,8,24.8612,-99.56176,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,1141763.49526316,0,0,0,33.34,490000,45.3904089076966,2,Meeting_Expectations
206,6,BC,Receso,107.0,14,8,25.45105,-100.16215,Hogar Reunión,UT_TRAFICO_PEATONAL,TRAIN,1327931.0045,0,0,0,62.67,516000,17.4391597994182,3,Excellent
859,6,C,Hogar,108.241193277311,12,8,25.61021,-100.06526,Hogar Reunión,UT_DENSIDAD,TRAIN,153123.005,0,0,0,107.22,490000,13.2863803945363,1,Below_Expectations
514,6,B,Hogar,116.556,13,8,25.59599,-100.077,Hogar Reunión,UT_DENSIDAD,TRAIN,834615.6125,0,0,0,107.22,490000,12.899580514045,1,Below_Expectations
863,6,C,Hogar,108.241193277311,12,8,25.18193,-99.85133,Clásico,UT_DENSIDAD,TRAIN,493784.488571429,0,0,0,36.07,490000,1.21908256956832,1,Below_Expectations
205,6,BC,Receso,108.87,9,11,25.42426,-100.15199,Oficinistas,UT_CARRETERA_GAS,TRAIN,1105179.3235,0,0,0,62.67,516000,20.5370787851325,2,Meeting_Expectations
867,6,C,Base,108.241193277311,12,8,24.86623,-99.5714,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,254416.112,0,0,0,33.34,480000,44.3531562690532,1,Below_Expectations
511,6,B,Hogar,116.556,13,8,24.84738,-99.553,Hogar Reunión,UT_DENSIDAD,TRAIN,767358.022,0,0,0,33.34,490000,47.1463244529592,1,Below_Expectations
539,6,B,Base,116.556,13,8,25.69036,-99.2423,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1436896.9915,0,0,0,2.31,480000,15.6759961513674,3,Excellent
538,6,B,Hogar,116.556,13,8,25.60006,-99.98635,Hogar Reunión,UT_DENSIDAD,TRAIN,1092354.4615,0,0,0,107.22,490000,21.1498232299741,2,Meeting_Expectations
537,6,B,Base,116.556,13,8,25.19829,-99.82656,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,720298.8535,0,0,0,36.07,480000,2.14688117413662,1,Below_Expectations
801,6,C,Base,108.241193277311,12,8,25.58436,-100.02436,Barrio Competido,UT_DENSIDAD,TRAIN,602467.900714286,0,0,0,107.22,480000,18.1885944716341,1,Below_Expectations
232,6,C,Receso,125.0,10,9,25.60058,-99.97002,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1770644.6485,0,0,0,107.22,516000,22.7112149951006,3,Excellent
793,6,C,Base,109.4,12,9,25.1903,-99.8164,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,613642.073809524,0,0,0,36.07,480000,2.44704875717031,1,Below_Expectations
814,6,C,Receso,108.241193277311,12,8,25.1249,-99.81162,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1498997.70933333,0,0,0,36.07,516000,7.01000337447875,3,Excellent
815,6,C,Receso,114.34,12,10,25.56212,-100.0206,Parada Técnica,UT_GAS_URBANA,TRAIN,564675.823333333,0,0,0,107.22,516000,19.6843745862414,1,Below_Expectations
229,6,CD,Receso,124.8,10,9,25.27826,-100.01964,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,973281.6275,0,0,0,185.22,516000,21.0232793264629,2,Meeting_Expectations
228,6,C,Base,108.0,10,10,25.37839,-100.11195,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1406993.084,0,0,0,62.67,480000,26.9593632660326,3,Excellent
818,6,C,Receso,108.241193277311,12,8,25.56875,-99.9824,,UT_CARRETERA_GAS,TRAIN,237547.344545455,0,0,0,107.22,516000,22.7374232466638,1,Below_Expectations
227,6,C,Receso,98.4,10,8,24.85589,-99.56377,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1166273.8545,0,0,0,33.34,516000,45.7341447528888,2,Meeting_Expectations
226,6,CD,Receso,135.72,10,8,24.85948,-99.56629,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,1352021.63823529,0,0,0,33.34,516000,45.2625515227193,3,Excellent
791,6,C,Hogar,117.45,15,8,25.182,-99.8244,Hogar Reunión,UT_DENSIDAD,TRAIN,764290.601764706,0,0,0,36.07,490000,1.49681642251568,1,Below_Expectations
224,6,CD,Receso,102.0,8,10,25.1895,-99.83821,Parada Técnica,UT_GAS_URBANA,TRAIN,1500184.29055556,0,0,0,36.07,516000,0.755731720792832,3,Excellent
545,6,B,Base,116.556,13,8,25.59278,-100.00266,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,865413.0215,0,0,0,107.22,480000,19.8454070102686,2,Meeting_Expectations
826,6,C,Base,108.241193277311,12,8,25.58719,-100.0281,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,576546.736666667,0,0,0,107.22,480000,17.7162191272143,1,Below_Expectations
548,6,B,Base,116.556,13,8,25.7961,-99.1784,Parada Técnica,UT_GAS_URBANA,TRAIN,1114320.083,0,0,0,2.91,480000,2.32921209015663,2,Meeting_Expectations
528,6,C,Hogar,116.556,13,8,25.60567,-100.07793,Hogar Reunión,UT_DENSIDAD,TRAIN,819193.382,0,0,0,107.22,490000,12.3187569209596,1,Below_Expectations
786,6,C,Hogar,108.241193277311,12,8,25.2829,-100.0032,,UT_DENSIDAD,TRAIN,748835.511333333,0,0,0,185.22,490000,19.8976142845793,1,Below_Expectations
526,6,B,Base,116.556,13,8,25.59127,-100.00781,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,866611.3885,0,0,0,107.22,480000,19.4195128141973,2,Meeting_Expectations
785,6,C,Peatonal,108.241193277311,12,8,25.26151,-99.67147,Parada Técnica,UT_GAS_URBANA,TRAIN,1086047.1165,0,0,0,5.69,420000,19.0136042560313,3,Excellent
525,6,B,Base,116.556,13,8,25.59205,-100.00413,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,481507.4085,0,0,0,107.22,480000,19.7347222894245,1,Below_Expectations
784,6,C,Hogar,108.241193277311,12,8,25.2894,-100.03434,Hogar Reunión,UT_GAS_URBANA,TRAIN,559044.229047619,0,0,0,185.22,490000,22.9265798765207,1,Below_Expectations
721,6,C,Hogar,108.241193277311,12,8,25.36299,-99.98668,Parada Técnica,UT_DENSIDAD,TRAIN,1359943.84285714,0,0,0,107.22,490000,24.9268343708111,3,Excellent
744,6,C,Receso,108.241193277311,12,8,25.60719,-100.04114,Parada Técnica,UT_CARRETERA_GAS,TRAIN,641071.5805,0,0,0,107.22,516000,15.6731037090725,1,Below_Expectations
486,6,C,Receso,116.556,13,8,25.59693,-100.02597,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,410283.56,0,0,0,107.22,516000,17.4936875413015,1,Below_Expectations
485,6,C,Base,116.556,13,8,25.29167,-100.02398,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,896337.333333333,0,0,0,185.22,480000,22.1779648524055,2,Meeting_Expectations
155,6,CD,Receso,89.0,8,7,25.59048,-100.00025,Parada Técnica,UT_DENSIDAD,TRAIN,1395935.209,0,0,0,107.22,516000,20.1602139914885,3,Excellent
737,6,C,Base,108.241193277311,12,8,25.57386,-100.00367,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,574321.7815,0,0,0,107.22,480000,20.5634151869231,1,Below_Expectations
153,6,BC,Receso,106.5,8,10,25.18819,-99.82875,Barrio Competido,UT_TRAFICO_PEATONAL,TRAIN,989885.2605,0,0,0,36.07,516000,1.21646289166201,2,Meeting_Expectations
734,6,C,Receso,108.241193277311,12,8,25.5415,-100.00833,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1287121.2552381,0,0,0,107.22,516000,21.9614408219595,2,Meeting_Expectations
581,6,C,Base,116.556,13,8,25.58871,-99.99602,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,587738.444761905,0,0,0,107.22,480000,20.6264034727925,1,Below_Expectations
144,6,BC,Receso,121.21,10,9,24.88035,-99.58588,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1707368.2865,0,0,0,33.34,516000,42.2190530421447,3,Excellent
588,6,C,Base,116.556,13,8,25.58313,-99.98599,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1150539.949,0,0,0,107.22,480000,21.7867852215475,2,Meeting_Expectations
723,6,C,Hogar,108.241193277311,12,8,25.37834,-100.11439,Hogar Reunión,UT_DENSIDAD,TRAIN,909147.547,0,0,0,62.67,490000,26.8396711360441,2,Meeting_Expectations
745,6,C,Base,108.241193277311,12,8,25.69224,-99.62149,Oficinistas,UT_GAS_URBANA,TRAIN,809042.918095238,0,0,0,4.02,480000,47.7743490477265,1,Below_Expectations
718,6,C,Hogar,108.241193277311,12,8,25.5967,-99.98241,Hogar Reunión,UT_DENSIDAD,TRAIN,867052.875,0,0,0,107.22,490000,21.6352931857786,2,Meeting_Expectations
715,6,C,Hogar,108.241193277311,12,8,25.60082,-99.9882,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,834435.7365,0,0,0,107.22,490000,20.9480703687667,1,Below_Expectations
124,6,BC,Base,122.17,10,9,25.46137,-100.17089,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,1139527.96619048,0,0,0,62.67,480000,16.0073237786419,2,Meeting_Expectations
123,6,BC,Hogar,126.17,10,11,25.50882,-100.19437,Hogar Reunión,UT_CARRETERA_GAS,TRAIN,1893295.2355,0,0,0,62.67,490000,10.2685639593708,3,Excellent
713,6,C,Base,108.241193277311,12,8,24.85807,-99.57523,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1395632.7,0,0,0,33.34,480000,44.8471362792642,3,Excellent
595,6,C,Base,116.556,13,8,25.28658,-100.03171,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,1348694.1365,0,0,0,185.22,480000,22.538581108605,3,Excellent
708,6,C,Base,108.241193277311,12,8,25.3947,-100.12973,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1355032.002,0,0,0,62.67,480000,24.4950645402191,3,Excellent
114,6,BC,Base,118.6,10,7,25.27831,-100.02243,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,1175989.1905,0,0,0,185.22,480000,21.2687380315326,2,Meeting_Expectations
111,6,B,Base,116.556,13,8,25.58972,-99.99443,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,647381.068823529,0,0,0,107.22,480000,20.7373055827224,1,Below_Expectations
